timestamp,ver,AdSize,Country,AdType,Exchange,Impressions,Clicks,Bids_Lost,Bids_Failures
1517295600,AD200,Medium,GreatBritain,Display,DoubleClick,17101.3364,11845.7988,2522.7753,4373.2962
1517299200,AD200,Medium,GreatBritain,Display,DoubleClick,16749.1444,12253.8098,2442.3585,4414.1655
1517302800,AD200,Medium,GreatBritain,Display,DoubleClick,17601.9903,12341.6426,2399.4655,4579.6753
1517306400,AD200,Medium,GreatBritain,Display,DoubleClick,17650.8367,12590.5165,2444.0493,4534.1158
1517310000,AD200,Medium,GreatBritain,Display,DoubleClick,17843.764,13007.5828,2479.3063,4480.3596
1517313600,AD200,Medium,GreatBritain,Display,DoubleClick,17502.596,12688.2249,2438.4957,4515.9655
1517317200,AD200,Medium,GreatBritain,Display,DoubleClick,16706.4643,12620.8818,2397.988,4275.6825
1517320800,AD200,Medium,GreatBritain,Display,DoubleClick,15285.4425,12173.2934,2456.8306,3958.231
1517324400,AD200,Medium,GreatBritain,Display,DoubleClick,13730.6459,12268.1565,2506.2435,3664.5944
1517328000,AD200,Medium,GreatBritain,Display,DoubleClick,12973.1446,11483.02,2419.3972,3368.3817
1517331600,AD200,Medium,GreatBritain,Display,DoubleClick,12452.2638,11049.7407,2498.2644,3261.8205
1517335200,AD200,Medium,GreatBritain,Display,DoubleClick,12503.1849,10284.0544,2547.6717,3183.9013
1517338800,AD200,Medium,GreatBritain,Display,DoubleClick,12550.2855,10214.4829,2507.2682,3266.7325
1517342400,AD200,Medium,GreatBritain,Display,DoubleClick,12307.9916,10496.1755,2504.2361,3167.5458
1517346000,AD200,Medium,GreatBritain,Display,DoubleClick,12452.2153,10276.0322,2470.9906,3317.9288
1517349600,AD200,Medium,GreatBritain,Display,DoubleClick,13106.5088,10357.0502,2445.6468,3374.3272
1517353200,AD200,Medium,GreatBritain,Display,DoubleClick,13900.976,10652.6305,2477.1729,3511.1317
1517356800,AD200,Medium,GreatBritain,Display,DoubleClick,14026.0906,10736.9299,2549.591,3725.8981
1517360400,AD200,Medium,GreatBritain,Display,DoubleClick,14707.2381,10764.7879,2520.7502,3919.2877
1517364000,AD200,Medium,GreatBritain,Display,DoubleClick,15503.2055,10944.8898,2510.1106,4009.6778
1517367600,AD200,Medium,GreatBritain,Display,DoubleClick,15987.4565,11045.487,2461.1723,4059.265
1517371200,AD200,Medium,GreatBritain,Display,DoubleClick,16649.7971,11088.8724,2473.6155,4398.1576
1517374800,AD200,Medium,GreatBritain,Display,DoubleClick,16681.6429,11542.4213,2482.8979,4227.8795
1517378400,AD200,Medium,GreatBritain,Display,DoubleClick,16562.6857,11584.4265,2491.2431,4385.8874
1517382000,AD200,Medium,GreatBritain,Display,DoubleClick,16329.3011,11824.3608,2465.4677,4203.2101
1517385600,AD200,Medium,GreatBritain,Display,DoubleClick,17188.0102,12486.1472,2476.2741,4436.2303
1517389200,AD200,Medium,GreatBritain,Display,DoubleClick,17590.8247,12421.2437,2373.0997,4587.5482
1517392800,AD200,Medium,GreatBritain,Display,DoubleClick,17895.3859,12503.8552,2504.0468,4704.0259
1517396400,AD200,Medium,GreatBritain,Display,DoubleClick,17811.5343,12928.2718,2447.6808,4579.0824
1517400000,AD200,Medium,GreatBritain,Display,DoubleClick,17497.497,12998.412,2469.3167,4379.9018
1517403600,AD200,Medium,GreatBritain,Display,DoubleClick,16376.2386,12614.5139,2530.3676,4210.272
1517407200,AD200,Medium,GreatBritain,Display,DoubleClick,15416.9415,12622.5794,2542.7157,4005.7
1517410800,AD200,Medium,GreatBritain,Display,DoubleClick,13951.536,12166.573,2496.6045,3716.7069
1517414400,AD200,Medium,GreatBritain,Display,DoubleClick,12931.4241,11507.5604,2410.8153,3353.7368
1517418000,AD200,Medium,GreatBritain,Display,DoubleClick,12088.7775,11042.6247,2516.3067,3242.3265
1517421600,AD200,Medium,GreatBritain,Display,DoubleClick,11918.9453,10388.8174,2404.1549,3136.0595
1517425200,AD200,Medium,GreatBritain,Display,DoubleClick,12535.5178,10800.5474,2444.055,3161.6929
1517428800,AD200,Medium,GreatBritain,Display,DoubleClick,12266.3638,10183.7106,2433.9785,3159.1628
1517432400,AD200,Medium,GreatBritain,Display,DoubleClick,12917.6736,10619.559,2458.8971,3282.9873
1517436000,AD200,Medium,GreatBritain,Display,DoubleClick,13058.0021,10474.2794,2501.3582,3536.0739
1517439600,AD200,Medium,GreatBritain,Display,DoubleClick,13862.5783,10486.1122,2434.7424,3482.5694
1517443200,AD200,Medium,GreatBritain,Display,DoubleClick,14049.0618,10711.1411,2494.883,3677.0791
1517446800,AD200,Medium,GreatBritain,Display,DoubleClick,14714.237,11122.8812,2543.6725,3881.1972
1517450400,AD200,Medium,GreatBritain,Display,DoubleClick,15517.4647,11161.6093,2418.6459,4098.5718
1517454000,AD200,Medium,GreatBritain,Display,DoubleClick,15728.1614,11211.0119,2411.0387,4157.1107
1517457600,AD200,Medium,GreatBritain,Display,DoubleClick,16656.4887,11442.5622,2502.736,4270.8818
1517461200,AD200,Medium,GreatBritain,Display,DoubleClick,17268.3922,11855.5434,2498.4913,4453.1632
1517464800,AD200,Medium,GreatBritain,Display,DoubleClick,17026.4827,11824.5674,2454.1099,4422.9561
1517468400,AD200,Medium,GreatBritain,Display,DoubleClick,17276.847,12120.4466,2537.2529,4464.6335
1517472000,AD200,Medium,GreatBritain,Display,DoubleClick,17019.9282,12337.0479,2482.3414,4451.0739
1517475600,AD200,Medium,GreatBritain,Display,DoubleClick,17717.8536,12477.1672,2407.4281,4541.8652
1517479200,AD200,Medium,GreatBritain,Display,DoubleClick,17828.0047,12517.9386,2478.5643,4649.9081
1517482800,AD200,Medium,GreatBritain,Display,DoubleClick,17872.6946,12706.1443,2477.9599,4470.4127
1517486400,AD200,Medium,GreatBritain,Display,DoubleClick,17328.34,13006.5558,2562.6325,4494.7108
1517490000,AD200,Medium,GreatBritain,Display,DoubleClick,16525.9582,12796.2827,2396.4082,4249.891
1517493600,AD200,Medium,GreatBritain,Display,DoubleClick,15164.6167,12339.75,2530.3077,3955.3513
1517497200,AD200,Medium,GreatBritain,Display,DoubleClick,14532.8764,11889.1095,2496.4106,3615.1761
1517500800,AD200,Medium,GreatBritain,Display,DoubleClick,12883.9008,11406.1313,2548.436,3315.6777
1517504400,AD200,Medium,GreatBritain,Display,DoubleClick,12381.9458,9253.6764,2515.9734,3256.2356
1517508000,AD200,Medium,GreatBritain,Display,DoubleClick,12235.0089,8988.5789,2445.6738,3093.4362
1517511600,AD200,Medium,GreatBritain,Display,DoubleClick,12405.659,8575.0913,2365.5351,3246.8265
1517515200,AD200,Medium,GreatBritain,Display,DoubleClick,12196.4641,8408.2746,2409.9648,3192.9928
1517518800,AD200,Medium,GreatBritain,Display,DoubleClick,12435.4511,8484.4167,2493.6211,3258.5459
1517522400,AD200,Medium,GreatBritain,Display,DoubleClick,12813.1281,8800.8875,2408.9652,3434.753
1517526000,AD200,Medium,GreatBritain,Display,DoubleClick,13462.8444,9137.3983,2453.6153,3551.286
1517529600,AD200,Medium,GreatBritain,Display,DoubleClick,14176.6868,9089.7124,2465.3238,3661.2545
1517533200,AD200,Medium,GreatBritain,Display,DoubleClick,14988.4121,9634.8158,2516.8036,3811.304
1517536800,AD200,Medium,GreatBritain,Display,DoubleClick,15384.9455,9513.6329,2596.9959,3956.8708
1517540400,AD200,Medium,GreatBritain,Display,DoubleClick,16126.5011,9717.8528,2531.1357,4137.4257
1517544000,AD200,Medium,GreatBritain,Display,DoubleClick,16645.3718,10192.9559,2489.8949,4311.4349
1517547600,AD200,Medium,GreatBritain,Display,DoubleClick,16839.6898,10294.0167,2471.462,4303.7513
1517551200,AD200,Medium,GreatBritain,Display,DoubleClick,16384.9819,10362.8143,2474.0703,4280.5831
1517554800,AD200,Medium,GreatBritain,Display,DoubleClick,16697.4952,10523.1204,2556.3037,4320.9035
1517558400,AD200,Medium,GreatBritain,Display,DoubleClick,17212.3825,10867.3282,2462.4352,4413.626
1517562000,AD200,Medium,GreatBritain,Display,DoubleClick,17569.139,10579.036,2486.4067,4583.6112
1517565600,AD200,Medium,GreatBritain,Display,DoubleClick,18079.4999,10678.5006,2454.4433,4621.1024
1517569200,AD200,Medium,GreatBritain,Display,DoubleClick,17784.4017,11197.0697,2571.7605,4560.7925
1517572800,AD200,Medium,GreatBritain,Display,DoubleClick,17100.9042,11170.9884,2520.6365,4514.651
1517576400,AD200,Medium,GreatBritain,Display,DoubleClick,16073.635,11229.982,2523.6022,4205.5679
1517580000,AD200,Medium,GreatBritain,Display,DoubleClick,15418.7689,11068.6032,2509.2969,3861.8035
1517583600,AD200,Medium,GreatBritain,Display,DoubleClick,14230.1557,10278.3442,2436.5269,3694.8843
1517587200,AD200,Medium,GreatBritain,Display,DoubleClick,12845.9263,9695.3692,2486.2932,3287.2246
1517590800,AD200,Medium,GreatBritain,Display,DoubleClick,12303.3582,9440.4826,2420.0287,3170.4177
1517594400,AD200,Medium,GreatBritain,Display,DoubleClick,12232.3406,8869.523,2500.3302,3182.4369
1517598000,AD200,Medium,GreatBritain,Display,DoubleClick,12368.6175,8689.73,2403.4989,3225.6768
1517601600,AD200,Medium,GreatBritain,Display,DoubleClick,12157.8311,8434.4198,2532.7056,3229.4062
1517605200,AD200,Medium,GreatBritain,Display,DoubleClick,12627.1176,8412.341,2482.0499,3195.918
1517608800,AD200,Medium,GreatBritain,Display,DoubleClick,13140.6153,8779.6007,2497.3416,3390.5628
1517612400,AD200,Medium,GreatBritain,Display,DoubleClick,13525.2674,9049.5746,2546.7922,3539.972
1517616000,AD200,Medium,GreatBritain,Display,DoubleClick,14506.9751,9194.4068,2550.7685,3775.8299
1517619600,AD200,Medium,GreatBritain,Display,DoubleClick,15273.8941,9502.8137,2519.6934,3904.0999
1517623200,AD200,Medium,GreatBritain,Display,DoubleClick,15420.8519,9679.3232,2552.7032,3991.5289
1517626800,AD200,Medium,GreatBritain,Display,DoubleClick,15911.8889,9864.5881,2436.289,4140.8484
1517630400,AD200,Medium,GreatBritain,Display,DoubleClick,16489.3052,9469.8821,2399.5351,4252.7097
1517634000,AD200,Medium,GreatBritain,Display,DoubleClick,16400.7876,10105.3583,2430.5595,4319.2174
1517637600,AD200,Medium,GreatBritain,Display,DoubleClick,16627.501,10483.608,2377.48,4337.9939
1517641200,AD200,Medium,GreatBritain,Display,DoubleClick,16193.7725,10351.1667,2441.494,4353.3892
1517644800,AD200,Medium,GreatBritain,Display,DoubleClick,17019.512,10756.5552,2491.6994,4346.0782
1517648400,AD200,Medium,GreatBritain,Display,DoubleClick,17757.6004,10677.6526,2469.2866,4599.4992
1517652000,AD200,Medium,GreatBritain,Display,DoubleClick,18112.0925,10927.109,2479.383,4601.8183
1517655600,AD200,Medium,GreatBritain,Display,DoubleClick,18147.4461,11340.2668,2487.0653,4597.4039
1517659200,AD200,Medium,GreatBritain,Display,DoubleClick,17489.3215,11252.4935,2448.5872,4381.3336
1517662800,AD200,Medium,GreatBritain,Display,DoubleClick,16523.6537,11045.19,2440.9868,4166.7607
1517666400,AD200,Medium,GreatBritain,Display,DoubleClick,14913.2556,11006.1863,2443.7735,4004.3277
1517670000,AD200,Medium,GreatBritain,Display,DoubleClick,14041.4726,10482.6226,2415.2035,3607.9476
1517673600,AD200,Medium,GreatBritain,Display,DoubleClick,12727.2695,9933.4499,2422.0302,3310.4542
1517677200,AD200,Medium,GreatBritain,Display,DoubleClick,12456.3392,10890.9395,2456.2012,3248.0584
1517680800,AD200,Medium,GreatBritain,Display,DoubleClick,12112.5582,10193.077,2398.365,3116.2077
1517684400,AD200,Medium,GreatBritain,Display,DoubleClick,12510.9618,10407.7625,2395.2368,3143.9501
1517688000,AD200,Medium,GreatBritain,Display,DoubleClick,11938.091,10351.1702,2491.2448,3163.5443
1517691600,AD200,Medium,GreatBritain,Display,DoubleClick,12475.2831,10179.7816,2445.2597,3153.2609
1517695200,AD200,Medium,GreatBritain,Display,DoubleClick,13293.9766,10552.5602,2431.401,3404.2634
1517698800,AD200,Medium,GreatBritain,Display,DoubleClick,13456.3961,10388.8278,2556.1649,3531.8248
1517702400,AD200,Medium,GreatBritain,Display,DoubleClick,14137.5742,11120.1669,2425.4907,3607.4887
1517706000,AD200,Medium,GreatBritain,Display,DoubleClick,14768.6465,10997.7885,2517.3802,3718.0103
1517709600,AD200,Medium,GreatBritain,Display,DoubleClick,15314.8291,11058.864,2476.8489,4043.0726
1517713200,AD200,Medium,GreatBritain,Display,DoubleClick,15907.04,11415.3812,2501.0344,4166.8552
1517716800,AD200,Medium,GreatBritain,Display,DoubleClick,16365.5811,11675.8816,2441.8044,4241.03
1517720400,AD200,Medium,GreatBritain,Display,DoubleClick,17345.2937,11555.0794,2494.287,4382.0849
1517724000,AD200,Medium,GreatBritain,Display,DoubleClick,16991.5313,11779.7286,2409.3309,4414.3626
1517727600,AD200,Medium,GreatBritain,Display,DoubleClick,17222.8804,12387.6724,2393.8282,4383.6281
1517731200,AD200,Medium,GreatBritain,Display,DoubleClick,17179.7657,12174.4824,2515.1855,4446.3012
1517734800,AD200,Medium,GreatBritain,Display,DoubleClick,17711.416,12175.8296,2465.7853,4541.0145
1517738400,AD200,Medium,GreatBritain,Display,DoubleClick,18055.1317,12669.4003,2475.5756,4594.0753
1517742000,AD200,Medium,GreatBritain,Display,DoubleClick,17943.1368,12768.4462,2497.1269,4610.969
1517745600,AD200,Medium,GreatBritain,Display,DoubleClick,17371.7328,12884.3295,2479.0643,4509.9322
1517749200,AD200,Medium,GreatBritain,Display,DoubleClick,16375.5006,12419.7413,2436.4605,4230.0452
1517752800,AD200,Medium,GreatBritain,Display,DoubleClick,15263.491,12352.7523,2451.6449,3941.3518
1517756400,AD200,Medium,GreatBritain,Display,DoubleClick,14161.4109,11808.5012,2373.4019,3657.0447
1517760000,AD200,Medium,GreatBritain,Display,DoubleClick,13073.1103,11774.3269,2550.3547,3314.714
1517763600,AD200,Medium,GreatBritain,Display,DoubleClick,12185.5139,10966.5462,2381.9257,3220.5367
1517767200,AD200,Medium,GreatBritain,Display,DoubleClick,12098.5047,10562.6722,2375.0208,3100.4588
1517770800,AD200,Medium,GreatBritain,Display,DoubleClick,12246.5661,10144.4428,2543.0317,3247.913
1517774400,AD200,Medium,GreatBritain,Display,DoubleClick,11971.9801,10191.8951,2378.8913,3142.9373
1517778000,AD200,Medium,GreatBritain,Display,DoubleClick,12199.5568,10459.7198,2487.3612,3188.2555
1517781600,AD200,Medium,GreatBritain,Display,DoubleClick,13182.7334,10399.4059,2438.0498,3349.961
1517785200,AD200,Medium,GreatBritain,Display,DoubleClick,13646.1211,10626.9235,2469.8761,3653.9028
1517788800,AD200,Medium,GreatBritain,Display,DoubleClick,14307.0333,10893.2677,2473.7761,3662.0255
1517792400,AD200,Medium,GreatBritain,Display,DoubleClick,14921.2905,11249.4986,2583.9952,3902.2102
1517796000,AD200,Medium,GreatBritain,Display,DoubleClick,15172.3859,11432.0101,2484.2338,4014.836
1517799600,AD200,Medium,GreatBritain,Display,DoubleClick,16092.2415,11078.1738,2518.1994,4067.2008
1517803200,AD200,Medium,GreatBritain,Display,DoubleClick,16322.0347,11480.4745,2475.3734,4265.5513
1517806800,AD200,Medium,GreatBritain,Display,DoubleClick,16992.3121,11502.987,2544.3461,4236.6223
1517810400,AD200,Medium,GreatBritain,Display,DoubleClick,16493.1783,11833.6583,2423.067,4264.4861
1517814000,AD200,Medium,GreatBritain,Display,DoubleClick,16623.9829,11991.6596,2457.1543,4294.5467
1517817600,AD200,Medium,GreatBritain,Display,DoubleClick,16606.4646,12179.7445,2407.9714,4426.8556
1517821200,AD200,Medium,GreatBritain,Display,DoubleClick,17504.9778,12620.7346,2437.6416,4525.7557
1517824800,AD200,Medium,GreatBritain,Display,DoubleClick,17379.376,12738.0236,2516.5614,4622.3493
1517828400,AD200,Medium,GreatBritain,Display,DoubleClick,17875.1193,12704.1535,2447.4469,4572.4337
1517832000,AD200,Medium,GreatBritain,Display,DoubleClick,17066.6677,12902.031,2470.5325,4522.8501
1517835600,AD200,Medium,GreatBritain,Display,DoubleClick,16590.2846,12650.6219,2428.0764,4318.6378
1517839200,AD200,Medium,GreatBritain,Display,DoubleClick,15453.1944,12283.0562,2507.4459,3969.6372
1517842800,AD200,Medium,GreatBritain,Display,DoubleClick,14333.1883,12206.728,2493.3959,3721.3298
1517846400,AD200,Medium,GreatBritain,Display,DoubleClick,13291.9744,11458.3756,2460.4739,3361.3782
1517850000,AD200,Medium,GreatBritain,Display,DoubleClick,12431.9052,11122.0589,2526.9876,3274.3072
1517853600,AD200,Medium,GreatBritain,Display,DoubleClick,12222.5406,10429.6637,2475.0828,3105.2835
1517857200,AD200,Medium,GreatBritain,Display,DoubleClick,12441.3579,10271.1546,2441.6476,3272.1718
1517860800,AD200,Medium,GreatBritain,Display,DoubleClick,12110.3567,10110.1204,2518.2102,3224.4515
1517864400,AD200,Medium,GreatBritain,Display,DoubleClick,12675.4104,10341.4098,2474.7656,3157.6787
1517868000,AD200,Medium,GreatBritain,Display,DoubleClick,13285.4851,10400.7887,2458.4244,3434.4142
1517871600,AD200,Medium,GreatBritain,Display,DoubleClick,13543.9509,10742.8277,2494.1643,3548.3992
1517875200,AD200,Medium,GreatBritain,Display,DoubleClick,14219.483,10780.6838,2403.2934,3737.7809
1517878800,AD200,Medium,GreatBritain,Display,DoubleClick,15003.6776,11070.5298,2562.3888,3871.8772
1517882400,AD200,Medium,GreatBritain,Display,DoubleClick,15264.1578,11371.5717,2483.5858,3930.41
1517886000,AD200,Medium,GreatBritain,Display,DoubleClick,16050.2622,11516.9329,2529.7049,4033.0273
1517889600,AD200,Medium,GreatBritain,Display,DoubleClick,16842.2856,11732.0841,2473.6213,4292.7833
1517893200,AD200,Medium,GreatBritain,Display,DoubleClick,16606.0836,11548.6217,2505.9293,4273.5819
1517896800,AD200,Medium,GreatBritain,Display,DoubleClick,16353.5699,11714.0655,2416.7197,4251.9491
1517900400,AD200,Medium,GreatBritain,Display,DoubleClick,16389.9572,12178.2684,2510.9152,4238.0491
1517904000,AD200,Medium,GreatBritain,Display,DoubleClick,17014.157,12282.5121,2487.3832,4381.0949
1517907600,AD200,Medium,GreatBritain,Display,DoubleClick,17824.4231,12487.7666,2493.3092,4538.2973
1517911200,AD200,Medium,GreatBritain,Display,DoubleClick,17951.6196,12567.891,2538.8971,4527.9971
1517914800,AD200,Medium,GreatBritain,Display,DoubleClick,17711.0864,12856.7895,2456.0202,4686.805
1517918400,AD200,Medium,GreatBritain,Display,DoubleClick,17388.756,13008.355,2559.4657,4512.7911
1517922000,AD200,Medium,GreatBritain,Display,DoubleClick,16466.2354,13082.3512,2520.2555,4369.3814
1517925600,AD200,Medium,GreatBritain,Display,DoubleClick,15283.1274,12399.6579,2549.0339,3877.3814
1517929200,AD200,Medium,GreatBritain,Display,DoubleClick,14064.096,12115.7372,2507.2579,3583.0693
1517932800,AD200,Medium,GreatBritain,Display,DoubleClick,12902.6852,11514.4439,2558.432,3278.4262
1517936400,AD200,Medium,GreatBritain,Display,DoubleClick,12269.732,10966.9423,2465.4898,3219.5238
1517940000,AD200,Medium,GreatBritain,Display,DoubleClick,12234.6404,10752.314,2564.1329,3069.1552
1517943600,AD200,Medium,GreatBritain,Display,DoubleClick,12160.5835,10172.049,2416.9011,3195.3146
1517947200,AD200,Medium,GreatBritain,Display,DoubleClick,12179.7949,10368.3643,2504.9905,3141.0081
1517950800,AD200,Medium,GreatBritain,Display,DoubleClick,12727.9011,10193.1997,2447.5092,3178.7384
1517954400,AD200,Medium,GreatBritain,Display,DoubleClick,13131.0374,10699.7823,2379.4069,3472.3919
1517958000,AD200,Medium,GreatBritain,Display,DoubleClick,13695.8843,10838.2902,2427.3371,3486.3743
1517961600,AD200,Medium,GreatBritain,Display,DoubleClick,14308.4035,10767.1591,2516.5937,3594.3965
1517965200,AD200,Medium,GreatBritain,Display,DoubleClick,14655.355,10805.3051,2453.5779,3763.6695
1517968800,AD200,Medium,GreatBritain,Display,DoubleClick,15359.5261,11240.9089,2463.1566,3915.4659
1517972400,AD200,Medium,GreatBritain,Display,DoubleClick,15641.8815,11547.5105,2541.211,4189.2544
1517976000,AD200,Medium,GreatBritain,Display,DoubleClick,16183.5773,11467.3262,2477.245,4384.3675
1517979600,AD200,Medium,GreatBritain,Display,DoubleClick,17309.8706,11856.8189,2562.323,4541.4257
1517983200,AD200,Medium,GreatBritain,Display,DoubleClick,17349.4765,11756.891,2474.927,4446.8978
1517986800,AD200,Medium,GreatBritain,Display,DoubleClick,16935.2953,12114.5162,2490.4443,4411.229
1517990400,AD200,Medium,GreatBritain,Display,DoubleClick,17095.7343,12223.2851,2492.1124,4370.3388
1517994000,AD200,Medium,GreatBritain,Display,DoubleClick,17497.532,12584.7974,2473.0549,4534.8601
1517997600,AD200,Medium,GreatBritain,Display,DoubleClick,17943.8384,12710.9107,2442.3609,4574.6119
1518001200,AD200,Medium,GreatBritain,Display,DoubleClick,17800.7001,12899.1264,2425.5668,4568.9125
1518004800,AD200,Medium,GreatBritain,Display,DoubleClick,17243.2878,13049.0406,2399.9358,4414.0609
1518008400,AD200,Medium,GreatBritain,Display,DoubleClick,16699.0238,13050.267,2509.5625,4273.3554
1518012000,AD200,Medium,GreatBritain,Display,DoubleClick,15128.0531,12602.0747,2507.8902,3969.2803
1518015600,AD200,Medium,GreatBritain,Display,DoubleClick,14159.5974,12140.0406,2492.6006,3682.256
1518019200,AD200,Medium,GreatBritain,Display,DoubleClick,12850.4736,11509.2676,2509.0405,3458.6785
1518022800,AD200,Medium,GreatBritain,Display,DoubleClick,12264.9845,11232.2691,2458.8334,3180.5155
1518026400,AD200,Medium,GreatBritain,Display,DoubleClick,12319.822,10600.8982,2644.8467,3138.9329
1518030000,AD200,Medium,GreatBritain,Display,DoubleClick,11957.6781,10130.3322,2394.9554,3127.7735
1518033600,AD200,Medium,GreatBritain,Display,DoubleClick,12421.1313,10283.8713,2485.719,3110.7694
1518037200,AD200,Medium,GreatBritain,Display,DoubleClick,12663.5565,10084.9534,2341.2414,3178.0503
1518040800,AD200,Medium,GreatBritain,Display,DoubleClick,13044.5104,10490.4821,2521.4957,3364.5069
1518044400,AD200,Medium,GreatBritain,Display,DoubleClick,13361.6476,10729.7953,2467.2339,3510.0436
1518048000,AD200,Medium,GreatBritain,Display,DoubleClick,14348.5417,10887.7396,2452.1051,3721.3695
1518051600,AD200,Medium,GreatBritain,Display,DoubleClick,14966.7066,11070.9635,2514.2327,3817.7202
1518055200,AD200,Medium,GreatBritain,Display,DoubleClick,15524.6866,11164.3053,2508.4115,3947.8079
1518058800,AD200,Medium,GreatBritain,Display,DoubleClick,16203.4833,10995.6515,2489.4097,4101.8616
1518062400,AD200,Medium,GreatBritain,Display,DoubleClick,16727.0355,11704.7457,2437.5684,4239.3536
1518066000,AD200,Medium,GreatBritain,Display,DoubleClick,16843.0665,11886.1659,2543.3195,4272.7952
1518069600,AD200,Medium,GreatBritain,Display,DoubleClick,16512.0436,12028.6824,2546.2647,4260.6637
1518073200,AD200,Medium,GreatBritain,Display,DoubleClick,16234.8888,12170.828,2492.4515,4182.5798
1518076800,AD200,Medium,GreatBritain,Display,DoubleClick,17455.9717,12348.9921,2476.8207,4371.5033
1518080400,AD200,Medium,GreatBritain,Display,DoubleClick,17275.4021,12281.4788,2491.2304,4530.9732
1518084000,AD200,Medium,GreatBritain,Display,DoubleClick,18006.5526,13099.2466,2541.2931,4638.8625
1518087600,AD200,Medium,GreatBritain,Display,DoubleClick,18000.7949,12769.1394,2478.7235,4628.2051
1518091200,AD200,Medium,GreatBritain,Display,DoubleClick,17427.1078,12679.9878,2511.9699,4464.0749
1518094800,AD200,Medium,GreatBritain,Display,DoubleClick,16312.3842,12823.9301,2527.0404,4232.1467
1518098400,AD200,Medium,GreatBritain,Display,DoubleClick,15286.2864,12232.0305,2384.5804,3902.2582
1518102000,AD200,Medium,GreatBritain,Display,DoubleClick,14233.2481,12150.4536,2479.9086,3630.3154
1518105600,AD200,Medium,GreatBritain,Display,DoubleClick,13022.3371,11263.2561,2488.8813,3319.0692
1518109200,AD200,Medium,GreatBritain,Display,DoubleClick,12311.1554,9411.1801,2499.5095,3218.0065
1518112800,AD200,Medium,GreatBritain,Display,DoubleClick,12489.4736,9036.7722,2568.8995,3107.7751
1518116400,AD200,Medium,GreatBritain,Display,DoubleClick,12182.6468,8728.9434,2567.5692,3116.7658
1518120000,AD200,Medium,GreatBritain,Display,DoubleClick,12464.6837,8637.9315,2518.6302,3134.3819
1518123600,AD200,Medium,GreatBritain,Display,DoubleClick,12477.5475,8699.1566,2452.3615,3338.2943
1518127200,AD200,Medium,GreatBritain,Display,DoubleClick,12996.8594,9041.7831,2363.1849,3331.201
1518130800,AD200,Medium,GreatBritain,Display,DoubleClick,13597.7749,9206.995,2438.3453,3543.3749
1518134400,AD200,Medium,GreatBritain,Display,DoubleClick,14428.6833,9187.9262,2544.7639,3666.893
1518138000,AD200,Medium,GreatBritain,Display,DoubleClick,14529.2465,8897.5691,2505.8325,3774.2482
1518141600,AD200,Medium,GreatBritain,Display,DoubleClick,15040.0893,9606.6323,2496.4365,3986.4236
1518145200,AD200,Medium,GreatBritain,Display,DoubleClick,16000.2974,9549.1828,2455.883,4216.8632
1518148800,AD200,Medium,GreatBritain,Display,DoubleClick,16814.7643,9767.0989,2467.7555,4333.8734
1518152400,AD200,Medium,GreatBritain,Display,DoubleClick,17219.0234,9851.5327,2468.8878,4513.0872
1518156000,AD200,Medium,GreatBritain,Display,DoubleClick,17176.4252,10077.7878,2440.1331,4467.2979
1518159600,AD200,Medium,GreatBritain,Display,DoubleClick,17127.9633,10355.0957,2524.4935,4499.1094
1518163200,AD200,Medium,GreatBritain,Display,DoubleClick,17275.4292,10664.1402,2438.7028,4479.0355
1518166800,AD200,Medium,GreatBritain,Display,DoubleClick,17960.1648,10815.5062,2466.5033,4627.1904
1518170400,AD200,Medium,GreatBritain,Display,DoubleClick,18120.288,10964.2434,2513.8467,4651.5658
1518174000,AD200,Medium,GreatBritain,Display,DoubleClick,17772.0535,11089.2487,2473.9949,4643.1635
1518177600,AD200,Medium,GreatBritain,Display,DoubleClick,17453.6162,11250.7293,2518.9065,4458.2507
1518181200,AD200,Medium,GreatBritain,Display,DoubleClick,16118.1678,11415.788,2524.9539,4309.6488
1518184800,AD200,Medium,GreatBritain,Display,DoubleClick,15088.8279,10947.2784,2437.2815,4007.0303
1518188400,AD200,Medium,GreatBritain,Display,DoubleClick,14382.1434,10601.3808,2459.2485,3686.6372
1518192000,AD200,Medium,GreatBritain,Display,DoubleClick,12814.3304,10006.7288,2479.5334,3302.5043
1518195600,AD200,Medium,GreatBritain,Display,DoubleClick,12419.8681,9206.1103,2482.0021,3133.1127
1518199200,AD200,Medium,GreatBritain,Display,DoubleClick,12029.9067,9043.9763,2501.6077,3182.7046
1518202800,AD200,Medium,GreatBritain,Display,DoubleClick,12258.2033,8696.4503,2515.6443,3192.7595
1518206400,AD200,Medium,GreatBritain,Display,DoubleClick,12157.8519,8574.4342,2443.4582,3156.9673
1518210000,AD200,Medium,GreatBritain,Display,DoubleClick,12311.6371,8422.443,2505.6061,3230.0265
1518213600,AD200,Medium,GreatBritain,Display,DoubleClick,13242.9231,8645.0792,2487.7871,3432.7662
1518217200,AD200,Medium,GreatBritain,Display,DoubleClick,13567.3144,8829.3437,2435.5814,3519.0881
1518220800,AD200,Medium,GreatBritain,Display,DoubleClick,14192.1182,9296.3675,2536.9908,3683.552
1518224400,AD200,Medium,GreatBritain,Display,DoubleClick,14550.0989,9340.3477,2529.2187,3879.5155
1518228000,AD200,Medium,GreatBritain,Display,DoubleClick,15777.2354,9654.6175,2483.3218,4009.2659
